uc003ddy.5,NM_001278221,PHF7,1.420295
uc003dea.2,NM_020163,SEMA3G,0.06833293
uc003deb.4,NM_003280,TNNC1,0
uc003dej.4,NM_015136,STAB1,0
uc003deo.4,NM_001134231,NT5DC2,23.08506
uc003dep.3,NM_001124767,UQCC5,12.74801
uc003des.3,NM_001350074,PBRM1,5.512964
uc003dfd.4,NM_014366,GNL3,21.05498
uc003dfg.2,NR_003047,SNORD19,0
uc003dfh.1,NR_003057,SNORD69,0
uc003dfm.5,NM_001010983,GLT8D1,7.553347
uc003dfq.5,NM_001193533,NEK4,2.474926
uc003dfs.4,NM_001166434,ITIH1,0
uc003dfv.3,NM_001392019,ITIH3,0.3370296
uc003dfz.4,NM_001166449,ITIH4,0.1068545
uc003dga.5,NM_205853,MUSTN1,0
uc003dgc.5,NM_001198974,STIMATE-MUSTN1,2.572344
uc003dgh.4,NM_016329,SFMBT1,5.246714
uc003dgj.4,NM_052859,RFT1,7.120644
uc003dgm.4,NM_001316327,PRKCD,7.83598
uc003dgq.5,NM_001064,TKT,289.0606
uc003dgu.6,NM_000720,CACNA1D,0.2208897
uc003dgz.4,NM_018397,CHDH,0.665167
uc003dha.4,NM_018725,IL17RB,0.3384785
uc003dhd.4,NM_001410774,ACTR8,2.669988
uc003dhf.3,NM_018398,CACNA2D3,0.7203723
uc003dhj.4,NR_027122,ESRG,7.28473
uc003dhk.1,NR_046666,CACNA2D3-AS1,0.1641898
uc003dhl.4,NM_001304389,LRTM1,0.2630581
uc003dhs.5,NR_024615,ERC2-IT1,0
uc003dhu.4,NM_001012506,CCDC66,2.158106
uc003dic.5,NM_001112736,TASOR,9.09274
uc003dig.2,NM_001128615,ARHGEF3,4.781671
uc003dij.1,NM_181727,SPATA12,1.402135
uc003dil.3,NM_001318864,IL17RD,0.3922583
uc003din.5,NM_001376058,HESX1,0.3492183
uc003dio.4,NM_012096,APPL1,5.960077
uc003diw.5,NM_001322176,PDE12,13.94247
uc003dix.5,NM_001660,ARF4,228.954
uc003dja.4,NM_152678,DENND6A,6.609291
uc003djj.3,NM_001164317,FLNB,110.4498
uc003djn.5,NR_135534,FLNB-AS1,6.444426
uc003djo.3,NM_001256560,DNASE1L3,0.2412916
uc003djt.5,NM_001320126,ABHD6,4.656774
uc003djz.3,NM_001289095,PXK,4.902102
uc003dkf.4,NM_000925,PDHB,12.67846
uc003dkj.5,NM_001128214,KCTD6,1.675219
uc003dkl.4,NM_003500,ACOX2,2.228034
uc003dkm.5,NM_001076778,FAM107A,0.1139948
uc003dkq.4,NM_138805,FAM3D,0.5480905
uc003dkt.2,NM_001351530,CFAP20DC,0
uc003dkx.5,NM_001166243,FHIT,0.2363604
uc003dlb.4,NM_001375471,PTPRG,6.964474
uc003dll.3,NM_003716,CADPS,0
uc003dlo.4,NR_027104,LINC00698,0
uc003dlp.4,NM_001130003,SYNPR,0
uc003dlr.4,NM_001080537,SNTN,0
uc003dls.5,NM_001355236,C3orf49,0
uc003dlt.6,NM_001285387,THOC7,5.354942
uc003dlw.5,NM_000333,ATXN7,5.678966
uc003dly.3,NR_038286,PSMD6-AS2,1.472361
uc003dma.3,NM_001271779,PSMD6,16.17476
uc003dmf.4,NM_001370528,PRICKLE2,0.6860085
uc003dmg.4,NM_001318781,ADAMTS9,0
uc003dml.5,NR_038264,ADAMTS9-AS2,0
uc003dmo.4,NM_001033057,MAGI1,4.197856
uc003dmx.4,NM_001377344,LRIG1,12.89658
uc003dmy.4,NM_032505,KBTBD8,0.2188027
uc003dna.5,NM_001177599,SUCLG2,20.72627
uc003dne.4,NM_001252216,TAFA1,0
uc003dnl.5,NM_001278689,EOGT,5.514122
uc003dnn.4,NM_001363879,TMF1,6.100584
uc003dno.4,NM_001363861,UBA3,7.596284
uc003dnr.4,NM_006407,ARL6IP5,20.14502
uc003dns.3,NM_001304418,LMOD3,0.1536183
uc003dnv.3,NM_015123,FRMD4B,1.955222
uc003dof.4,NM_000248,MITF,0.2288817
uc003dop.4,NM_001012505,FOXP1,7.059027
uc003dot.4,NR_126463,FOXP1-AS1,0
uc003dov.5,NM_001134649,EIF4E3,1.320295
uc003doz.5,NM_001126128,PROK2,0
uc003dpd.3,NR_038221,LINC00870,0.6318265
uc003dpe.4,NM_012234,RYBP,4.601299
uc003dpf.4,NM_018130,SHQ1,3.116951
uc003dpg.4,NM_001080393,GXYLT2,0.8331778
uc003dph.2,NM_001318025,PPP4R2,12.20317
uc003dpj.4,NM_018029,EBLN2,1.642293
uc003dpl.2,NM_001303139,PDZRN3,0
uc003dpm.2,NM_001393376,CNTN3,0
uc003dpt.6,NM_001124759,FRG2C,0
uc003dpy.5,NM_001128929,ROBO2,0
uc003dqd.3,NM_001145845,ROBO1,14.82562
uc003dql.4,NM_001167674,CADM2,0
uc003dqn.4,NM_001320493,VGLL3,0.6537389
uc003dqp.5,NM_001244644,CHMP2B,19.2329
uc003dqq.2,NM_000306,POU1F1,0
uc003dqu.4,NM_001008390,CGGBP1,12.53029
uc003dqv.4,NM_001350134,ZNF654,3.037431
uc003dqw.4,NM_173824,C3orf38,3.816085
uc003dqy.3,NM_001410778,EPHA3,0
uc003drb.5,NM_000313,PROS1,1.524855
uc003drd.4,NM_001174150,ARL13B,1.33589
uc003drh.2,NM_001001850,STX19,0.296942
uc003drj.4,NM_001195643,DHFR2,1.563879
uc003drl.2,NM_022072,NSUN3,3.55513
uc003dsa.3,NM_001042533,RIOX2,5.176267
uc003dsg.2,NM_001005514,OR5H14,0
uc003dsi.1,NM_001005479,OR5H6,0
uc003dsj.1,NM_001005482,OR5H2,0
uc003dsm.4,NM_001004736,OR5K1,0
uc003dss.4,NM_001040181,CLDND1,24.4432
uc003dsx.4,NM_000097,CPOX,9.445911
uc003dtc.4,NM_001271142,ST3GAL6,1.677318
uc003dtd.4,NM_080927,DCBLD2,58.96154
uc003dtg.3,NM_001850,COL8A1,0
uc003dtl.4,NM_001167924,CMSS1,3.410277
uc003dto.5,NM_001042459,FILIP1L,1.777012
uc003dts.5,NM_001199198,TBC1D23,11.36992
uc003dtv.4,NM_020202,NIT2,3.773663
uc003dtw.4,NM_014820,TOMM70,25.63058
uc003dtx.5,NM_001085451,LNP1,1.281279
uc003dtz.2,NM_001363876,TMEM45A,1.524125
uc003duf.4,NM_001007565,TFG,51.50354
uc003dun.4,NM_001349329,ABI3BP,0.3218132
uc003duq.3,NM_016247,IMPG2,0
uc003dut.5,NM_001077203,SENP7,1.415711
uc003duz.5,NM_017819,TRMT10C,4.892909
uc003dva.4,NM_001320395,PCNP,21.17112
uc003dve.5,NM_014415,ZBTB11,6.513721
uc003dvh.2,NM_000986,RPL24,49.35016
uc003dvk.2,NM_001303401,CEP97,3.201957
uc003dvp.4,NM_001005474,NFKBIZ,8.697077
uc003dvs.2,NM_001329788,ZPLD1,0
uc003dvx.4,NM_001243280,ALCAM,21.2935
uc003dwc.4,NM_001321786,CBLB,9.150203
uc003dwi.2,NM_032600,CCDC54,0
uc003dwk.6,NM_001142568,BBX,11.72291
uc003dwp.5,NR_015414,LINC00635,0
uc003dwv.2,NM_001382306,CD47,8.551995
uc003dwx.4,NM_018010,IFT57,2.232164
uc003dxa.1,NM_014981,MYH15,0.1928969
uc003dxb.5,NM_020890,CIP2A,4.449526
uc003dxd.4,NM_014648,DZIP3,2.701701
uc003dxh.3,NM_032579,RETNLB,0
uc003dxi.2,NM_001317747,TRAT1,0
uc003dxj.3,NM_001363884,GUCA1C,0
uc003dxl.4,NM_014429,MORC1,0
uc003dxn.6,NR_026767,LINC00488,1.351768
uc003dxo.3,NM_138815,DPPA2,0
uc003dxq.4,NM_001348928,DPPA4,0
uc003dxt.3,NM_001243286,NECTIN3,1.95784
uc003dxw.4,NM_001318889,CD96,0.07885054
uc003dxy.4,NM_024508,ZBED2,0
uc003dxz.3,NM_001413064,PLCXD2,1.323069
uc003dyk.6,NM_001272069,ABHD10,10.2137
uc003dyl.4,NM_001008272,TAGLN3,0
uc003dyq.5,NM_001171747,C3orf52,1.048422
uc003dys.2,NM_001190259,GCSAM,0
uc003dyu.4,NM_001320531,SLC9C1,0
uc003dyx.4,NM_001004196,CD200,0
uc003dza.5,NM_001085357,BTLA,0
uc003dzd.5,NM_001278712,ATG3,7.35892
uc003dze.5,NM_001348905,SLC35A5,4.041387
uc003dzi.1,NM_001008784,CD200R1L,1.842827
uc003dzj.2,NM_138806,CD200R1,4.99297
uc003dzn.4,NM_014170,GTPBP8,4.881839
uc003dzr.4,NM_001319109,NEPRO,6.922621
uc003dzx.4,NM_001301861,BOC,4.585837
uc003eag.5,NM_001331078,SPICE1,3.779062
uc003eak.4,NM_001308350,SIDT1,0.06795187
uc003ean.3,NM_001308445,NAA50,20.15187
uc003eao.4,NM_001690,ATP6V1A,18.42033
uc003eaq.5,NM_001172105,GRAMD1C,0.3584831
uc003eau.4,NM_001320466,ZDHHC23,2.966837
uc003eay.5,NM_001256835,QTRT2,8.567831
uc003ebh.2,NR_030293,MIR568,0
uc003ebn.5,NM_001164342,ZBTB20,6.465105
uc003ebo.3,NR_038993,ZBTB20-AS1,0.5954386
uc003ebq.3,NM_001130064,GAP43,0.1621608
uc003ebs.4,NM_001318915,LSAMP,0.4710516
uc003eca.5,NR_046230,IGSF11-AS1,0
uc003ecb.1,NM_152539,TEX55,0
uc003ecc.4,NM_006952,UPK1B,1.177665
uc003eci.4,NM_003778,B4GALT4,8.094393
uc003ecj.5,NM_020754,ARHGAP31,0
uc003eck.3,NM_018266,TMEM39A,9.043001
uc003ecm.4,NM_152305,POGLUT1,3.50234
uc003ecn.4,NM_016589,TIMMDC1,22.08604
uc003ecq.4,NM_005191,CD80,0.124657
uc003ecu.4,NM_001206960,PLA1A,12.91928
uc003ecz.2,NM_001382002,COX17,8.872458
uc003ede.4,NM_001320316,CFAP91,0
uc003edk.3,NM_003889,NR1I2,4.480146
uc003edn.4,NM_001146156,GSK3B,17.11204
uc003edr.3,NM_001099678,LRRC58,14.90913
uc003eds.4,NM_007085,FSTL1,0
uc003edu.4,NM_001168331,NDUFB4,4.192766
uc003edw.4,NM_000187,HGD,29.55317
uc003edx.3,NM_001363964,RABL3,4.832178
uc003edz.5,NM_005513,GTF2E1,3.525592
uc003eec.5,NM_001308330,STXBP5L,0.2570003
uc003eee.5,NM_199420,POLQ,3.11728
uc003eeg.3,NM_016298,FBXO40,0
uc003eeh.5,NM_001292041,HCLS1,0
uc003een.4,NM_001320041,EAF2,2.300132
uc003eep.3,NM_001145998,SLC15A2,0.87967
uc003eer.4,NM_001199799,ILDR1,0
uc003eet.4,NM_001206924,CD86,0
uc003eev.5,NM_000388,CASR,0
uc003eex.4,NM_005213,CSTA,2.755206
uc003eey.4,NM_001017928,MIX23,0.2288817
uc003eez.4,NM_014367,FAM162A,3.241941
uc003efa.2,NM_019069,WDR5B,3.236294
uc003efe.3,NM_002264,KPNA1,12.50497
uc003efh.5,NM_001146102,PARP9,5.470592
uc003efk.4,NM_138287,DTX3L,11.12243
uc003efm.3,NM_001113523,PARP15,70.83532
uc003efq.5,NM_017554,PARP14,14.63367
uc003efu.3,NM_001320728,HSPBAP1,2.906806
uc003efw.5,NM_032839,SLC49A4,10.37321
uc003efz.3,NM_001031702,SEMA5B,0
uc003egc.3,NM_006810,PDIA5,6.799727
uc003ege.4,NM_012430,SEC22A,5.218143
uc003egh.3,NM_001199642,ADCY5,0.3916537
uc003ehl.5,NM_000373,UMPS,7.233088
uc003eho.4,NM_001354764,ITGB5,45.62177
uc003ehs.4,NM_020733,HEG1,5.491634
uc003ehv.5,NM_001195483,SLC12A8,4.154777
uc003ehx.5,NM_001348424,ZNF148,6.581554
uc003eib.5,NM_003794,SNX4,8.784698
uc003eic.4,NM_022776,OSBPL11,5.045817
uc003eig.3,NR_171194,ALG1L1P,0.740904
uc003eim.3,NM_001270364,ALDH1L1,0.1070556
uc003eiv.3,NM_001040653,ZXDC,23.50712
uc003eiz.3,NM_001165974,UROC1,0
uc003eja.4,NM_152889,CHST13,4.627461
uc003ejb.4,NM_152533,C3orf22,0.3599012
uc003ejd.3,NM_001173513,TXNRD3,2.670259
uc003ejf.3,NM_001320610,CHCHD6,4.057716
uc003ejg.3,NM_032242,PLXNA1,28.48864
uc003ejp.5,NM_004526,MCM2,34.25487
uc003ejq.4,NM_015720,PODXL2,2.823611
uc003ejt.4,NM_032548,ABTB1,10.7225
uc003ejx.4,NM_001003794,MGLL,22.11115
uc003ekb.4,NM_001400328,SEC61A1,125.2674
uc003ekh.4,NM_001319084,RUVBL1,22.99729
uc003eki.4,NM_021937,EEFSEC,6.498787
uc003ekk.3,NM_153330,DNAJB8,0
uc003ekl.1,NR_037890,DNAJB8-AS1,0
uc003eko.3,NM_001145661,GATA2,1.213466
uc003ekr.2,NM_002950,RPN1,83.35462
uc003eks.2,NM_004637,RAB7A,74.90201
uc003ela.5,NM_001410805,ACAD9,22.32712
uc003elj.5,NM_001348520,CFAP92,0
uc003elm.3,NM_000174,GP9,0
uc003elo.3,NM_001204890,ISY1-RAB43,0.1346434
uc003elp.3,NM_001199469,ISY1,3.372809
uc003elq.5,NM_001127192,CNBP,51.71326
uc003els.4,NM_016128,COPG1,96.32583
uc003elx.3,NM_006026,H1-10,0
uc003emf.2,NR_002992,SNORA7B,0
uc003emg.3,NM_207307,EFCAB12,0.3190148
uc003emh.3,NM_001276270,MBD4,13.28956
uc003emm.5,NM_001280541,IFT122,8.501464
uc003emt.4,NM_000539,RHO,0
uc003emu.3,NM_001308262,H1-8,0
uc003emx.3,NM_015103,PLXND1,97.60755
uc003enc.5,NM_007117,TRH,0
uc003enj.4,NM_014602,PIK3R4,11.69937
uc003ens.4,NM_001001485,ATP2C1,38.45527
uc003env.3,NM_001288950,ASTE1,3.138211
uc003eny.4,NM_001146003,NEK11,1.16605
uc003eog.3,NM_001171905,NUDT16,7.69291
uc003eoh.4,NM_007208,MRPL3,30.96246
uc003eom.5,NM_001289112,CPNE4,0
uc003eor.4,NM_001329126,DNAJC13,10.29631
uc003eov.5,NM_032169,ACAD11,6.233113
uc003epa.5,NM_001320210,UBA5,10.85126
uc003epe.3,NM_153240,NPHP3,3.891616
uc003epg.2,NR_002811,NPHP3-AS1,0
uc003eph.5,NM_001136469,TMEM108,0
uc003epn.3,NM_003571,BFSP2,0
uc003epq.4,NM_001134422,CDV3,49.62032
uc003eps.4,NM_001363889,TOPBP1,16.17117
uc003epv.2,NM_001063,TF,18.66153
uc003epx.2,NM_001379313,SRPRB,22.21135
uc003epy.4,NM_001363953,RAB6B,1.68013
uc003epz.2,NR_161373,C3orf36,0
uc003eqa.4,NM_005630,SLCO2A1,0.3231696
uc003eqg.3,NM_001278683,AMOTL2,13.44543
uc003eqo.2,NM_001042383,CEP63,1.470906
uc003eqt.4,NM_004441,EPHB1,0
uc003eqv.3,NM_001190447,PPP2R3A,4.165265
uc003eqx.2,NM_001145417,MSL2,12.61382
uc003eqy.3,NM_000532,PCCB,17.25845
uc003era.2,NM_005862,STAG1,6.303673
uc003erg.4,NM_001097599,SLC35G2,3.935968
uc003eri.3,NM_144717,IL20RB,5.485879
uc003erm.3,NM_004189,SOX14,0
uc003erp.2,NM_001002026,CLDN18,0.5084743
uc003erq.4,NM_001170538,DZIP1L,5.505617
uc003ers.2,NM_016161,A4GNT,0.1917854
uc003erv.4,NM_016216,DBR1,1.666199
uc003esg.4,NM_001349018,NME9,0.6806709
uc003esh.5,NM_001085049,MRAS,0.155864
uc003esk.4,NM_001322831,ESYT3,0
uc003esl.5,NM_001288964,CEP70,1.902526
uc003esr.4,NM_001033030,FAIM,1.341493
uc003esw.3,NM_023067,FOXL2,0
uc003esy.1,NM_001013650,PRR23B,0
uc003eta.4,NR_026783,BPESC1,0
uc003etb.4,NM_001363857,MRPS22,8.557261
uc003etf.5,NM_001410834,COPB2,60.41619
uc003eth.4,NM_004164,RBP2,0.4916229
uc003eti.2,NM_001130992,RBP1,0.557494
uc003etn.4,NM_022131,CLSTN2,0.02402551
uc003eto.3,NM_152616,TRIM42,0
uc003ets.3,NM_001104647,SLC25A36,1.862108
uc003ett.4,NM_080862,SPSB4,0
uc003etz.2,NM_001303245,RASA2,3.266677
uc003eud.4,NM_001201370,RNF7,12.92769
uc003eug.2,NM_001679,ATP1B3,24.21203
uc003eum.5,NM_001178138,TFDP2,3.167067
uc003euq.2,NM_001039547,GK5,3.968009
uc003eus.4,NM_001282857,XRN1,6.021132
uc003eux.5,NM_001184,ATR,12.70082
uc003evb.4,NM_001251845,TRPC1,4.36128
uc003evd.4,NM_013363,PCOLCE2,0
uc003evg.5,NM_001375300,PAQR9,2.520046
uc003evh.2,NM_001080415,U2SURP,12.00882
uc003evm.4,NM_004267,CHST2,0
uc003evn.3,NM_173653,SLC9A9,0.09573129
uc003evo.4,NM_001134470,DIPK2A,4.867404
uc003evr.2,NM_000935,PLOD2,7.00943
uc003evt.6,NM_001128304,PLSCR4,7.180646
uc003evv.3,NM_001199978,PLSCR2,0.4270166
uc003evx.5,NM_001363872,PLSCR1,9.323917
uc003ewd.3,NM_001168378,ZIC4,0
uc003ewe.4,NM_003412,ZIC1,0
uc003ewj.4,NM_000685,AGTR1,15.29983
uc003ewl.4,NM_001871,CPB1,0
uc003ewm.4,NM_001870,CPA3,0
uc003ewo.4,NM_001184720,GYG1,15.00362
uc003ewr.2,NM_001318934,HLTF,9.793034
uc003ewu.2,NM_001308258,HPS3,26.26787
uc003ewy.6,NM_000096,CP,56.78604
uc003exa.3,NM_001184723,TM4SF18,13.27248
uc003exb.2,NM_001410837,TM4SF1,105.0985
uc003exd.3,NM_004617,TM4SF4,0.6864915
uc003exh.4,NM_001168278,WWTR1,16.46312
uc003exi.3,NR_040250,WWTR1-AS1,0
uc003exj.2,NM_016094,COMMD2,4.987564
uc003exl.4,NM_001144960,ANKUB1,0
uc003exp.5,NM_001378285,RNF13,10.25228
uc003ext.3,NM_002628,PFN2,51.8668
uc003exv.4,NM_001303264,TSC22D2,9.872869
uc003eya.4,NM_001319043,EIF2A,8.971643
uc003eyi.4,NM_005067,SIAH2,15.35412
uc003eyk.1,NM_001195794,CLRN1,0
uc003eyp.4,NM_001393769,MED12L,0.03268068
uc003eyq.5,NM_013308,GPR171,0
uc003eys.2,NM_001081455,P2RY14,0
uc003eyt.4,NM_023915,GPR87,0
uc003eyv.3,NM_176894,P2RY13,0
uc003eyx.3,NM_022788,P2RY12,0
uc003ezc.4,NM_207365,AADACL2,0.741856
uc003eze.4,NM_001086,AADAC,2.619473
uc003ezf.3,NM_033050,SUCNR1,0.081604
uc003ezq.4,NM_002563,P2RY1,0.2163172
uc003ezr.5,NM_002886,RAP2B,13.28031
uc003ezt.4,NR_160966,LINC02877,0.1497745
uc003ezu.1,NR_037901,ARHGEF26-AS1,70.39101
uc003ezy.5,NM_001114397,DHX36,14.72196
uc003faa.3,NM_001038705,GPR149,0
uc003fao.4,NM_001190992,SLC33A1,7.328233
uc003faq.4,NM_003875,GMPS,10.9499
uc003fau.3,NM_001308197,SSR3,26.70085
uc003fav.4,NM_001184717,TIPARP,5.053998
uc003fbf.4,NM_001308185,CCNL1,17.53602
uc003fbk.3,NM_001167911,VEPH1,0
uc003fbl.5,NM_002852,PTX3,0
uc003fbs.4,NM_001163678,SHOX2,1.191066
uc003fcb.4,NM_001130156,MLF1,2.418689
uc003fce.4,NM_001308164,GFM1,9.939376
uc003fch.3,NM_020169,LXN,0.637136
uc003fci.4,NM_002888,RARRES1,1.394223
uc003fcl.3,NM_001167903,MFSD1,19.17863
uc003fcp.3,NM_001042705,IQCJ,0
uc003fcs.3,NM_001197113,IQCJ-SCHIP1,0
uc003fcu.3,NM_001197107,SCHIP1,5.92566
uc003fcx.4,NM_000882,IL12A,1.65395
uc003fdh.5,NM_001002800,SMC4,8.402946
uc003fdk.3,NR_029525,MIR16-2,0
uc003fdm.4,NM_173084,TRIM59,2.944338
uc003fdn.3,NM_002268,KPNA4,18.21795
uc003fdo.3,NR_003001,SCARNA7,46.52541
uc003fdq.4,NM_025047,ARL14,0
uc003fdu.4,NM_001317911,PPM1L,1.189363
uc003fdz.4,NM_001038628,B3GALNT1,6.676836
uc003fee.4,NM_001040100,SPTSSB,11.68852
uc003fei.3,NM_001041,SI,0
uc003fek.4,NM_001318810,SLITRK3,0
uc003fem.5,NM_000055,BCHE,0.1346434
uc003fep.4,NM_001199201,ZBBX,0
uc003fev.2,NM_001348951,WDR49,0
uc003fex.5,NM_007217,PDCD10,3.359077
uc003ffa.5,NM_001122752,SERPINI1,0.2034504
uc003ffe.3,NM_001308155,GOLIM4,4.905106
uc003ffi.3,NM_001105077,MECOM,1.90528
uc003ffr.2,NR_001566,TERC,52.95575
uc003ffs.3,NM_032487,ACTRT3,0
uc003fft.4,NM_001185118,MYNN,2.705733
uc003ffx.4,NM_001172779,LRRC34,0.6147501
uc003fgb.4,NM_001080460,LRRIQ4,0
uc003fgc.3,NM_001277127,LRRC31,0
uc003fgd.4,NM_001304366,SAMD7,0
uc003fgh.4,NM_003262,SEC62,10.09025
uc003fgi.4,NM_014373,GPR160,1.912869
uc003fgl.3,NM_001308116,PHC3,11.05646
uc003fgs.3,NM_002740,PRKCI,11.24023
uc003fgw.4,NM_001145097,SKIL,10.19982
uc003fgx.4,NM_001185056,CLDN11,0.1403481
uc003fgz.3,NM_020949,SLC7A14,0
uc003fhc.5,NM_001099645,RPL22L1,2.692159
uc003fhd.4,NM_020390,EIF5A2,1.664624
uc003fhe.2,NM_000340,SLC2A2,0
uc003fhh.3,NM_001161560,TNIK,4.068902
uc003fht.4,NM_001130081,PLD1,4.675366
uc003fhw.2,NM_001164436,TMEM212,74.91225
uc003fhz.5,NM_001135095,FNDC3B,30.33334
uc003fib.3,NM_004122,GHSR,0
uc003fid.3,NM_001190942,TNFSF10,0.8931578
uc003fig.4,NM_001146276,NCEH1,17.84413
uc003fii.4,NM_001258315,ECT2,13.74893
uc003fin.5,NM_031955,SPATA16,0
uc003fio.3,NM_001365923,NLGN1,0
uc003fit.4,NM_207015,NAALADL2,0
uc003fiw.5,NM_001321193,TBL1XR1,35.24419
uc003fjg.5,NM_001375824,ZMAT3,4.905653
uc003fjk.4,NM_006218,PIK3CA,4.716691
uc003fjn.4,NM_001163677,KCNMB3,4.307131
uc003fjr.2,NM_001303425,ZNF639,3.204702
uc003fjs.4,NM_033540,MFN1,9.491944
uc003fjv.5,NM_021629,GNB4,0.3241675
uc003fjw.4,NM_004301,ACTL6A,14.19989
uc003fjz.5,NM_020409,MRPL47,5.279479
uc003fkc.4,NM_001199957,NDUFB5,9.587994
uc003fkh.4,NM_003940,USP13,4.923813
uc003fki.3,NM_001256750,PEX5L,0.1056741
uc003fkk.4,NM_001042601,TTC14,7.733556
uc003fkq.4,NM_001013438,FXR1,6.321993
uc003fkt.4,NM_001190233,DNAJC19,1.863133
uc003fkx.4,NM_003106,SOX2,5.70682
uc003flb.4,NM_014616,ATP11B,5.177263
uc003fld.2,NM_001308101,DCUN1D1,5.694407
uc003fle.4,NM_001293273,MCCC1,8.50132
uc003flh.5,NM_014398,LAMP3,0.4270166
uc003fli.3,NM_015078,MCF2L2,0
uc003flk.3,NM_032047,B3GNT5,8.803736
uc003flr.4,NM_130446,KLHL6,0.1083991
uc003flw.4,NM_001349413,KLHL24,13.20872
uc003fly.2,NM_001351369,YEATS2,10.09025
uc003fmc.3,NM_024871,MAP6D1,0.159582
uc003fmd.4,NM_001037639,PARL,34.32399
uc003fmg.4,NM_001023587,ABCC5,23.60086
uc003fmj.3,NM_001145143,HTR3D,0
uc003fmk.4,NM_130770,HTR3C,0
uc003fmm.3,NM_001256613,HTR3E,0
uc003fmp.4,NM_003907,EIF2B5,11.45278
uc003fms.4,NM_004423,DVL3,15.34658
uc003fmz.3,NM_001351298,ABCF3,15.36273
uc003fne.3,NM_001006941,ALG3,55.47551
uc003fni.5,NM_001037324,ECE2,0
uc003fnj.2,NM_033259,CAMK2N2,0.2349768
uc003fnn.3,NM_001278708,PSMD2,41.41493
uc003fnp.4,NM_001194946,EIF4G1,95.3875
uc003fnz.3,NR_003055,SNORD66,0
uc003foe.4,NM_001171093,FAM131A,11.92959
uc003foi.4,NM_001171087,CLCN2,3.195626
uc003fol.2,NM_000460,THPO,0
uc003fov.3,NM_001304472,CHRD,0
uc003foz.4,NM_004443,EPHB3,2.175728
uc003fpa.4,NM_022149,MAGEF1,7.220874
uc003fpd.3,NM_001025266,C3orf70,0
uc003fpe.3,NR_038990,EHHADH-AS1,0
uc003fpf.3,NM_001166415,EHHADH,6.183089
uc003fpj.2,NM_080652,TMEM41A,10.94715
uc003fpm.4,NM_139248,LIPH,2.558258
uc003fpn.4,NM_021627,SENP2,5.060483
uc003fpo.4,NM_001007225,IGF2BP2,12.99515
uc003fpv.4,NM_001243879,TRA2B,17.63912
uc003fpz.4,NM_004454,ETV5,20.64503
uc003fqa.4,NM_001080744,DGKG,2.502152
uc003fqi.4,NM_001378451,DNAJB11,13.72009
uc003fqk.5,NM_001354571,AHSG,0.1990585
uc003fqq.5,NM_000412,HRG,0.1693232
uc003fqr.4,NM_000893,KNG1,0.3260261
uc003fqs.4,NM_001967,EIF4A2,77.10629
uc003fra.4,NM_001177800,ADIPOQ,0
uc003frb.4,NM_001353916,ST6GAL1,33.0515
uc003frg.3,NM_153708,RTP1,0
uc003frh.3,NM_001031849,MASP1,0.1358226
uc003frm.4,NM_022147,RTP4,1.591142
uc003frn.4,NM_001048,SST,0
uc003fro.1,NM_001004312,RTP2,0
uc003frq.3,NM_001130845,BCL6,5.594747
uc003frv.3,NM_198485,TPRG1,0.1244751
uc003fsc.3,NM_001114978,TP63,0.6461862
uc003fsh.4,NM_021101,CLDN1,1.090686
uc003fsi.3,NM_001378492,CLDN16,0
uc003fsj.4,NM_207316,TMEM207,0
uc003fso.2,NM_001167928,IL1RAP,1.058176
uc003fsu.4,NM_198152,UTS2B,1.841953
uc003fsv.4,NM_174908,CCDC50,5.258753
uc003fsx.4,NM_001377292,FGF12,0
uc003fta.5,NM_001366112,PLAAT1,0
uc003ftd.4,NM_032279,ATP13A4,0
uc003fti.3,NM_001354663,OPA1,9.646557
uc003ftq.3,NM_005524,HES1,10.18143
uc003fts.3,NM_001080513,CPN2,1.127889
uc003ftu.3,NM_001135057,LRRC15,0
uc003fui.3,NM_018385,LSG1,9.460072
uc003fuj.4,NM_153690,FAM43A,3.244244
uc003fum.5,NM_001308069,XXYLT1,4.824552
uc003fun.5,NM_012287,ACAP2,18.66351
uc003fur.2,NM_001647,APOD,0
uc003fvu.2,NM_001010938,TNK2,13.188
uc003fwa.5,NM_001128148,TFRC,82.02903
uc003fwc.4,NM_001039617,ZDHHC19,0
uc003fwd.4,NM_152672,SLC51A,0.2385918
uc003fwf.2,NM_001312673,PCYT1A,54.82542
uc003fwi.4,NM_001351628,DYNLT2B,36.45552
uc003fwk.2,NR_046724,TM4SF19-AS1,10.34458
uc003fwl.3,NM_001204897,TM4SF19,53.21254
uc003fwm.5,NM_015562,UBXN7,7.166826
uc003fwq.4,NM_152617,RNF168,8.491351
uc003fws.4,NM_001077657,SMCO1,0
uc003fwt.4,NM_001345906,WDR53,2.472364
uc003fwx.6,NM_001166304,PIGX,7.072964
uc003fwy.4,NM_002577,PAK2,15.56152
uc003fwz.5,NM_001308045,SENP5,13.38419
uc003fxd.2,NM_001042540,NCBP2,30.70846
uc003fxh.5,NM_025163,PIGZ,4.823318
uc003fxk.5,NM_005929,MELTF,26.69976
uc003fxq.4,NR_038289,DLG1-AS1,0
uc003fxu.3,NM_004051,BDH1,0.4098334
uc003fyi.3,NM_001011537,FYTTD1,12.84802
uc003fyp.4,NM_001134435,IQCG,1.398942
uc003fyr.4,NM_000996,RPL35A,61.25546
